# Directed graph (each unordered pair of nodes is saved once): web-Stanford.txt
# Stanford web graph from 2002
# Nodes: 281903 Edges: 2312497
# FromNodeId	ToNodeId
274869	206122
274869	226888
274869	241290
274869	246741
274869	254394
274869	268277
274869	273803
274869	281246
241290	19202
241290	23360
241290	43094
241290	51695
241290	60826
241290	68658
241290	78328
241290	81501
241290	88352
241290	102512
241290	123758
241290	148876
241290	173369
241290	202593
241290	206122
241290	208209
241290	226888
241290	246741
241290	254394
241290	261697
241290	268277
241290	273803
241290	274869
241290	281246
226888	19202
226888	23360
226888	43094
226888	51695
226888	60826
226888	68658
226888	78328
226888	81501
226888	102512
226888	123758
226888	148876
226888	173369
226888	192120
226888	202593
226888	206122
226888	241290
226888	246741
226888	254394
226888	268277
226888	273803
226888	274869
226888	281246
202593	172
202593	19202
202593	23360
202593	43094
202593	51695
202593	60826
202593	68658
202593	78328
202593	81501
202593	94207
202593	102512
202593	123758
202593	148876
202593	173369
202593	206122
202593	226888
202593	241290
202593	246741
202593	254394
202593	268277
202593	273803
202593	274869
202593	281246
206122	19202
206122	23360
206122	43094
206122	51695
206122	60826
206122	68658
206122	78328
206122	81501
206122	102512
206122	123758
206122	148876
206122	173369
206122	202593
206122	226888
206122	241290
206122	246741
206122	254394
206122	268277
206122	273803
206122	274869
206122	281246
173369	68658
173369	123758
173369	192120
173369	226888
173369	274869
148876	19202
148876	23360
148876	43094
148876	51695
148876	60826
148876	68658
148876	78328
148876	81501
148876	102512
148876	123758
148876	173369
148876	202593
148876	206122
148876	226888
148876	241290
148876	246741
148876	254394
148876	268277
148876	273803
148876	274869
148876	281007
148876	281246
123758	19202
123758	23360
123758	43094
123758	51695
123758	60826
123758	68658
123758	78328
123758	81501
123758	102512
123758	148876
123758	173369
123758	192120
123758	202593
123758	206122
123758	226888
123758	241290
123758	246741
123758	254394
123758	268277
123758	273803
123758	274869
123758	281246
94207	172
94207	19202
94207	23360
94207	43094
94207	51695
94207	60826
94207	68658
94207	78328
94207	81501
94207	102512
94207	123758
94207	148876
94207	173369
94207	202593
94207	206122
94207	226888
94207	241290
94207	246741
94207	254394
94207	268277
94207	273803
94207	274869
94207	281246
81501	19202
81501	23360
81501	43094
81501	51695
81501	60826
81501	68658
81501	78328
81501	102512
81501	123758
81501	148876
81501	173369
81501	202593
81501	206122
81501	226888
81501	241290
81501	246741
81501	254394
81501	268277
81501	273803
81501	274869
81501	281246
78328	172
78328	19202
78328	23360
78328	43094
78328	51695
78328	52951
78328	60826
78328	68658
78328	81501
78328	94207
78328	102512
78328	121643
78328	123758
78328	148876
78328	173369
78328	202593
78328	206122
78328	226888
78328	241290
78328	246741
78328	254394
78328	268277
78328	273803
78328	274869
78328	281246
102512	959
102512	4112
102512	7213
102512	13451
102512	19202
102512	19246
102512	23360
102512	23700
102512	28114
102512	37730
102512	38526
102512	42241
102512	43094
102512	51695
102512	52951
102512	54327
102512	56088
102512	60826
102512	68658
102512	74361
102512	76809
102512	78328
102512	81501
102512	88352
102512	94165
102512	95609
102512	96096
102512	120861
102512	123758
102512	128426
102512	129772
102512	130374
102512	133266
102512	136261
102512	148605
102512	148876
102512	151532
102512	152019
102512	153900
102512	169734
102512	172665
102512	173369
102512	179510
102512	183951
102512	186905
102512	190099
102512	190869
102512	201138
102512	201836
102512	202593
102512	206122
102512	208209
102512	215344
102512	216859
102512	218031
102512	220070
102512	224643
102512	226888
102512	228391
102512	230102
102512	239227
102512	241290
102512	246741
102512	247148
102512	247151
102512	254394
102512	259922
102512	262263
102512	262489
102512	266246
102512	268277
102512	269783
102512	272887
102512	273100
102512	273803
102512	274869
102512	281007
102512	281246
60826	19202
60826	23360
60826	43094
60826	51695
60826	68658
60826	78328
60826	81501
60826	102512
60826	123758
60826	148876
60826	173369
60826	190698
60826	202593
60826	206122
60826	226888
60826	241290
60826	246741
60826	252338
60826	254394
60826	268277
60826	273803
60826	274869
60826	281246
43094	172
43094	19202
43094	23360
43094	51695
43094	60826
43094	68658
43094	78328
43094	81501
43094	102512
43094	123758
43094	148876
43094	173369
43094	202593
43094	206122
43094	226888
43094	241290
43094	246741
43094	254394
43094	268277
43094	273803
43094	274869
43094	281246
51695	19202
51695	23360
51695	43094
51695	60826
51695	68658
51695	78328
51695	81501
51695	102512
51695	123758
51695	148876
51695	173369
51695	202593
51695	206122
51695	226888
51695	241290
51695	246741
51695	254394
51695	268277
51695	273803
51695	274869
51695	281246
68658	19202
68658	23360
68658	43094
68658	51695
68658	60826
68658	78328
68658	81501
68658	102512
68658	123758
68658	148876
68658	173369
68658	192120
68658	202593
68658	206122
68658	226888
68658	241290
68658	246741
68658	254394
68658	268277
68658	273803
68658	274869
68658	281246
19202	23360
19202	38940
19202	43094
19202	51695
19202	60826
19202	68658
19202	78328
19202	81501
19202	102512
19202	105245
19202	123758
19202	126779
19202	148876
19202	173369
19202	202593
19202	206122
19202	226888
19202	239227
19202	241290
19202	246741
19202	254394
19202	268277
19202	273803
19202	274869
19202	281246
23360	7213
23360	10365
23360	18412
23360	21315
23360	25126
23360	28140
23360	40745
23360	47352
23360	58718
23360	60036
23360	100770
23360	120861
23360	123955
23360	133747
23360	146989
23360	152019
23360	153900
23360	158957
23360	176541
23360	192120
23360	198821
23360	215600
23360	220070
23360	224643
23360	226411
23360	239874
23360	255694
23360	264216
23360	266083
23360	268261
173	6412
173	15547
173	103484
173	251876
251876	18855
251876	20519
251876	58592
251876	73580
251876	95918
251876	101145
251876	157264
251876	216677
251876	226411
251876	236666
103484	2614
103484	7494
103484	58043
103484	150067
103484	151532
103484	208252
15547	173
15547	12929
6412	173
6412	185385
6412	254526
6412	261949
174	34573
174	38342
174	52614
174	72841
174	78454
174	81435
174	94625
174	105607
174	131007
174	141988
174	161668
174	167295
174	171514
174	198090
174	213521
174	214128
174	226411
174	229237
174	234704
174	245659
213521	174
213521	34573
213521	38342
213521	52614
213521	72841
213521	78454
213521	81435
213521	94625
213521	105607
213521	131007
213521	141988
213521	161668
213521	167295
213521	171514
213521	198090
213521	214128
213521	226411
213521	229237
213521	234704
213521	245659
229237	174
229237	34573
229237	38342
229237	52614
229237	72841
229237	78454
229237	81435
229237	94625
229237	105607
229237	131007
229237	141988
229237	161668
229237	167295
229237	171514
229237	198090
229237	213521
229237	214128
229237	226411
229237	234704
229237	245659
141988	34573
141988	38342
141988	81435
141988	105607
141988	167295
141988	198090
141988	214128
141988	226411
141988	234704
141988	245659
161668	174
161668	34573
161668	38342
161668	52614
161668	72841
161668	78454
161668	81435
161668	94625
161668	105607
161668	131007
161668	141988
161668	167295
161668	171514
161668	198090
161668	213521
161668	214128
161668	226411
161668	229237
161668	234704
161668	245659
171514	174
171514	34573
171514	38342
171514	52614
171514	72841
171514	78454
171514	81435
171514	94625
171514	105607
171514	131007
171514	141988
171514	161668
171514	167295
171514	198090
171514	213521
171514	214128
171514	226411
171514	229237
171514	234704
171514	245659
131007	174
131007	34573
131007	38342
131007	52614
131007	72841
131007	78454
131007	81435
131007	94625
131007	105607
131007	141988
131007	161668
131007	167295
131007	171514
131007	198090
131007	213521
131007	214128
131007	226411
131007	229237
131007	234704
131007	245659
78454	174
78454	34573
78454	38342
78454	52614
78454	72841
78454	81435
78454	94625
78454	105607
78454	131007
78454	141988
78454	161668
78454	167295
78454	171514
78454	198090
78454	213521
78454	214128
78454	226411
78454	229237
78454	234704
78454	245659
72841	174
72841	34573
72841	38342
72841	52614
72841	78454
72841	81435
72841	94625
72841	105607
72841	131007
72841	141988
72841	161668
72841	167295
72841	171514
72841	198090
72841	213521
72841	214128
72841	226411
72841	229237
72841	234704
72841	245659
94625	174
94625	34573
94625	38342
94625	52614
94625	72841
94625	78454
94625	81435
94625	105607
94625	131007
94625	141988
94625	161668
94625	167295
94625	171514
94625	198090
94625	213521
94625	214128
94625	226411
94625	229237
94625	234704
94625	245659
52614	34573
52614	38342
52614	81435
52614	105607
52614	167295
52614	198090
52614	214128
52614	226411
52614	234704
52614	245659
175	1057
175	5531
175	12136
175	16367
175	20926
175	25395
175	27653
175	32073
175	60398
175	72379
175	75472
175	82176
175	87942
175	92231
175	95469
175	103369
175	126277
175	132110
126277	175
126277	27653
126277	103369
126277	132110
132110	175
132110	72379
132110	103369
132110	126277
72379	175
72379	75472
72379	103369
72379	132110
75472	175
75472	72379
75472	82176
75472	103369
82176	175
82176	75472
82176	87942
82176	103369
87942	175
87942	82176
87942	95469
87942	103369
95469	175
95469	87942
95469	92231
95469	103369
92231	175
92231	95469
92231	103369
103369	175
103369	92231
60398	175
60398	1057
60398	103369
1057	175
1057	5531
1057	60398
1057	103369
5531	175
5531	1057
5531	12136
5531	103369
12136	175
12136	5531
12136	16367
12136	103369
16367	175
16367	12136
16367	25395
16367	103369
25395	175
25395	16367
25395	20926
25395	103369
20926	175
20926	25395
20926	32073
20926	103369
32073	175
32073	20926
32073	27653
32073	103369
27653	175
27653	32073
27653	103369
27653	126277
176	228860
228860	176
228860	21179
228860	123351
228860	136919
228860	139062
228860	148889
228860	149007
228860	185385
228860	226411
228860	276457
177	25158
177	56088
177	65179
177	65238
177	90591
177	94440
177	260899
260899	56088
260899	90591
260899	94440
260899	237569
260899	275186
90591	177
90591	6408
90591	12920
90591	15556
90591	21168
90591	25158
90591	27333
90591	32371
90591	39742
90591	42052
90591	44103
90591	50670
90591	53962
90591	56088
90591	58490
90591	65179
90591	69408
90591	77850
90591	80074
90591	85529
90591	88839
90591	94440
90591	101263
90591	104375
90591	106878
90591	112017
90591	118591
90591	122214
90591	127761
90591	130575
90591	132849
90591	138697
90591	249640
90591	254357
90591	256539
90591	260899
90591	266501
90591	268706
90591	275186
90591	281903
94440	56088
94440	90591
94440	122148
94440	122214
94440	260899
56088	18412
56088	166527
56088	173905
56088	230737
56088	234764
56088	245847
25158	177
25158	50475
25158	56088
25158	90591
25158	94440
25158	130575
25158	260899
178	54832
54832	178
54832	62502
54832	69256
54832	78923
54832	90515
54832	119310
54832	134330
54832	136921
54832	149302
54832	150483
54832	201243
54832	203405
54832	226411
54832	248149
179	68889
179	95163
179	136821
179	251796
179	272442
180	34573
180	38342
180	81435
180	105607
180	167295
180	198090
180	214128
180	226411
180	234704
180	245659
181	13482
181	15738
181	39867
181	64582
181	111214
181	112626
181	214463
181	228926
181	233115
181	262253
181	280673
280673	1332
280673	32707
280673	71218
280673	78287
280673	90879
280673	100026
280673	102437
280673	118244
280673	130596
280673	134777
280673	144564
280673	145748
280673	156223
280673	161890
280673	177223
280673	185472
280673	190538
280673	197498
280673	203263
280673	216896
280673	251373
280673	253689
280673	277878
280673	280539
262253	15738
262253	39867
262253	52022
262253	62045
262253	64582
262253	65463
262253	84428
262253	111214
262253	112626
262253	129885
262253	192120
262253	214463
262253	228926
262253	233115
233115	14344
233115	15738
233115	32916
233115	35459
233115	39867
233115	52022
233115	64582
233115	111214
233115	112626
233115	118094
233115	214463
233115	228926
233115	243109
233115	262253
233115	263232
228926	15738
228926	35459
228926	39867
228926	52022
228926	64582
228926	111214
228926	112626
228926	214463
228926	233115
228926	236118
228926	236851
228926	262253
228926	276987
214463	7008
214463	15738
214463	35459
214463	39867
214463	52022
214463	64582
214463	111214
214463	112626
214463	228926
214463	233115
214463	262253
112626	15738
112626	39867
112626	52022
112626	62045
112626	64582
112626	111214
112626	214463
112626	228926
112626	233115
112626	262253
111214	7008
111214	15738
111214	35459
111214	39867
111214	52022
111214	64582
111214	112626
111214	214463
111214	228926
111214	233115
111214	262253
64582	181
64582	2122
64582	2230
64582	2400
64582	3661
64582	6379
64582	7076
64582	8504
64582	8942
64582	12112
64582	13150
64582	13271
64582	13766
64582	15287
64582	15572
64582	15738
64582	15843
64582	16975
64582	17621
64582	20304
64582	20883
64582	21596
64582	21880
64582	22569
64582	35459
64582	35683
64582	36083
64582	36218
64582	38548
64582	39867
64582	42442
64582	49074
64582	49079
64582	52022
64582	52096
64582	52721
64582	53304
64582	58444
64582	59621
64582	60038
64582	63297
64582	68229
64582	72400
64582	72701
64582	72889
64582	73508
64582	75147
64582	81790
64582	81906
64582	82550
64582	85431
64582	85837
64582	91613
64582	92859
64582	100243
64582	100521
64582	102497
64582	103803
64582	110832
64582	111214
64582	112626
64582	112721
64582	115401
64582	117928
64582	119477
64582	120376
64582	124376
64582	127418
64582	138349
64582	146506
64582	148128
64582	148384
64582	150292
64582	151499
64582	156873
64582	158775
64582	159942
64582	160149
64582	160233
64582	162569
64582	165199
64582	169457
64582	170182
64582	170939
64582	174157
64582	174422
64582	175037
64582	175556
64582	176489
64582	179260
64582	181716
64582	183386
64582	184301
64582	185693
64582	186516
64582	187407
64582	188030
64582	190895
64582	192167
64582	194486
64582	194593
64582	200693
64582	201180
64582	201304
64582	202303
64582	203442
64582	204105
64582	206038
64582	206270
64582	208020
64582	208528
64582	210025
64582	210416
64582	214463
64582	215208
64582	215700
64582	216762
64582	218144
64582	219875
64582	219973
64582	224261
64582	228926
64582	229812
64582	233115
64582	233331
64582	233796
64582	239273
64582	239290
64582	247243
64582	249326
64582	250351
64582	253948
64582	256235
64582	259798
64582	261214
64582	261320
64582	262253
64582	262346
64582	264152
64582	266746
64582	266933
64582	267304
64582	271574
64582	274575
64582	275410
64582	277451
64582	281839
39867	15738
39867	35459
39867	52022
39867	64582
39867	111214
39867	112626
39867	214463
39867	228926
39867	233115
39867	262253
15738	21680
15738	35459
15738	39867
15738	52022
15738	64172
15738	64582
15738	107423
15738	111214
15738	112626
15738	161890
15738	175835
15738	214463
15738	228926
15738	233115
15738	261709
15738	262253
13482	15738
13482	39867
13482	64582
13482	111214
13482	111838
13482	112626
13482	214463
13482	228926
13482	233115
13482	262253
13482	269433
13482	271224
182	6369
182	20152
182	28523
182	250069
250069	182
250069	6369
250069	12995
250069	15525
250069	20152
250069	28523
250069	31184
250069	61854
250069	68262
250069	72132
250069	75773
250069	82449
250069	87642
250069	91965
250069	95719
250069	98007
250069	103087
250069	134038
250069	137479
250069	144274
250069	149173
250069	151280
250069	155176
250069	159630
250069	164490
250069	171062
250069	175182
250069	205628
250069	210149
250069	215205
250069	218085
250069	220229
250069	226381
250069	230660
250069	233646
250069	240191
250069	246121
250069	272328
250069	276853
250069	280144
20152	31184
20152	250069
6369	182
6369	12995
6369	20152
6369	250069
28523	182
28523	20152
28523	31184
28523	250069
183	6370
183	15524
6370	183
6370	26231
6370	31186
15524	183
15524	6370
15524	12994
184	25146
184	65209
184	65546
184	131716
184	212485
212485	25146
212485	131716
212485	275716
131716	83963
131716	84431
131716	212485
65546	184
65546	429
65546	50166
65546	83963
65209	184
65209	429
65209	50656
65209	131716
65209	212485
25146	184
25146	50166
25146	131716
25146	212485
185	52653
52653	185
52653	19364
52653	19401
52653	26724
52653	29544
52653	34972
52653	104582
52653	120170
52653	126043
52653	155865
52653	250097
186	6366
186	59555
186	89073
186	134832
186	231363
59555	186
59555	57207
59555	89073
59555	134832
59555	231363
6366	186
6366	13001
6366	89073
6366	134832
6366	231363
6366	267568
187	34573
187	38342
187	81435
187	105607
187	167295
187	198090
187	214128
187	226411
187	234704
187	245659
188	15528
15528	188
15528	12992
189	199781
189	241150
241150	189
241150	6361
199781	189
199781	245179
190	2265
190	151981
190	241454
190	258348
190	267492
2265	190
2265	6360
2265	12987
2265	15535
2265	20160
2265	26220
2265	31193
2265	32104
2265	75779
2265	82453
2265	87631
2265	91950
2265	95729
2265	98018
2265	114019
2265	118725
2265	151981
2265	241454
2265	258348
191	6359
191	28514
191	188577
188577	20161
28514	191
28514	31194
28514	188577
6359	191
6359	12986
6359	188577
192	6356
192	80643
80643	192
80643	84943
6356	192
6356	12990
193	6358
193	15529
15529	193
15529	12989
6358	193
6358	57219
194	26948
194	32695
194	32769
194	42761
194	59855
194	152038
194	176529
194	182297
194	195971
194	226908
226908	46360
226908	103557
226908	141104
226908	184600
226908	264661
182297	194
182297	129285
182297	160831
182297	226411
195971	66854
195971	209396
195971	226411
176529	42954
176529	50256
176529	129285
176529	139708
176529	145558
176529	184071
152038	24855
152038	30821
152038	37156
152038	62450
152038	74125
152038	95959
152038	97319
152038	105216
152038	121308
152038	137719
152038	147328
152038	178719
152038	207333
152038	227851
59855	15023
59855	33559
59855	42391
59855	49127
59855	145558
59855	183951
59855	209396
59855	220335
59855	236153
42761	28891
42761	29629
42761	33565
42761	40501
42761	51662
42761	57436
42761	65551
42761	65701
42761	66854
42761	67457
42761	78331
42761	86516
42761	92090
42761	92291
42761	103734
42761	111523
42761	116529
42761	121743
42761	122355
42761	129285
42761	136462
42761	160831
42761	164130
42761	168272
42761	175847
42761	188670
42761	193553
42761	203167
42761	221476
42761	223453
42761	226411
42761	233856
42761	235899
42761	238028
42761	241524
42761	247959
42761	274430
42761	275746
32769	15023
32769	59855
32769	66854
26948	66854
26948	172024
32695	59855
32695	145558
32695	236153
195	2963
195	59492
195	71784
195	74506
195	77116
195	92907
195	119221
195	195085
195085	48448
195085	133938
195085	196527
195085	226411
195085	248681
195085	278497
119221	2963
119221	59492
119221	71784
119221	74506
119221	77116
119221	92907
119221	195085
92907	2963
92907	59492
92907	71784
92907	74506
92907	77116
92907	85672
92907	98981
92907	119221
92907	121031
92907	195085
92907	256120
71784	671
71784	2963
71784	59492
71784	74506
71784	77116
71784	92907
71784	119221
71784	195085
74506	2963
74506	59492
74506	71784
74506	77116
74506	92907
74506	119221
74506	195085
77116	2963
77116	59492
77116	71784
77116	74506
77116	92907
77116	119221
77116	195085
59492	2963
59492	71784
59492	74506
59492	77116
59492	92907
59492	119221
59492	195085
2963	59492
2963	71784
2963	74506
2963	77116
2963	92907
2963	119221
2963	195085
196	68325
196	114190
196	139679
196	164039
196	233171
233171	114190
233171	139679
164039	68325
164039	114190
164039	139679
164039	233171
164039	265844
139679	114190
139679	233171
114190	3154
114190	15449
114190	20288
114190	40617
114190	54987
114190	59997
114190	68325
114190	71261
114190	73254
114190	73869
114190	74185
114190	84565
114190	93269
114190	109183
114190	113940
114190	114608
114190	139679
114190	150944
114190	151385
114190	153292
114190	157135
114190	165693
114190	180277
114190	181232
114190	182557
114190	186527
114190	192273
114190	196679
114190	198596
114190	198835
114190	199501
114190	203363
114190	205392
114190	214962
114190	221331
114190	229754
114190	233171
114190	237601
114190	241877
114190	243547
114190	244486
114190	252970
114190	263604
114190	271011
68325	196
68325	10974
68325	11471
68325	17636
68325	18496
68325	20476
68325	21930
68325	24384
68325	26524
68325	26943
68325	30632
68325	31691
68325	33108
68325	48337
68325	50890
68325	57045
68325	75787
68325	78795
68325	82095
68325	82455
68325	85126
68325	86473
68325	87624
68325	88237
68325	89954
68325	91952
68325	95727
68325	97489
68325	108108
68325	108769
68325	114190
68325	119647
68325	128925
68325	133752
68325	135997
68325	139679
68325	161628
68325	164039
68325	176676
68325	178939
68325	182583
68325	182714
68325	189010
68325	194094
68325	195558
68325	196164
68325	197147
68325	204217
68325	204310
68325	204644
68325	206442
68325	207156
68325	209067
68325	209342
68325	233171
68325	245664
68325	265844
68325	271103
68325	276461
68325	276525
85817	7806
85817	13934
85817	81753
85817	105047
85817	108529
85817	114059
85817	162007
85817	171797
85817	211810
85817	214791
85817	218655
85817	235732
85817	239706
85817	257510
85817	265347
198	31871
31871	198
31871	634
31871	3259
31871	5899
31871	6387
31871	6655
31871	7694
31871	10619
31871	12184
31871	12453
31871	12976
31871	13457
31871	15504
31871	16074
31871	16356
31871	19847
31871	20129
31871	20433
31871	20706
31871	22045
31871	25635
31871	25914
31871	26205
31871	27823
31871	28122
31871	28545
31871	28837
31871	31207
31871	37638
31871	37922
31871	38878
31871	39345
31871	39811
31871	42450
31871	42875
31871	43842
31871	44503
31871	45058
31871	47046
31871	49767
31871	50269
31871	52200
31871	54334
31871	54619
31871	57803
31871	58125
31871	64520
31871	64876
31871	69689
31871	70105
31871	72118
31871	74521
31871	75164
31871	75751
31871	77763
31871	80331
31871	81795
31871	82464
31871	85314
31871	87659
31871	88300
31871	91986
31871	92627
31871	94954
31871	95742
31871	97170
31871	97980
31871	103074
31871	103934
31871	106733
31871	108755
31871	109324
31871	112140
31871	113902
31871	114513
31871	116108
31871	116733
31871	119044
31871	119644
31871	120265
31871	121713
31871	124014
31871	124717
31871	129257
31871	129958
31871	135743
31871	136514
31871	139358
31871	140191
31871	141373
31871	143973
31871	144050
31871	144258
31871	147782
31871	149146
31871	149466
31871	151307
31871	151676
31871	153685
31871	154828
31871	155196
31871	157230
31871	159179
31871	159653
31871	164508
31871	164924
31871	171043
31871	171625
31871	174660
31871	175162
31871	177989
31871	178313
31871	179762
31871	179946
31871	180749
31871	181031
31871	181286
31871	182877
31871	183648
31871	183847
31871	185076
31871	185443
31871	185819
31871	187422
31871	187776
31871	190800
31871	191158
31871	191517
31871	193121
31871	193463
31871	195163
31871	195813
31871	197461
31871	197889
31871	198183
31871	198916
31871	200474
31871	200921
31871	202575
31871	204739
31871	205275
31871	208237
31871	208805
31871	210469
31871	211043
31871	212662
31871	214519
31871	215446
31871	216257
31871	217897
31871	218802
31871	220664
31871	221023
31871	222380
31871	225568
31871	225910
31871	228656
31871	230087
31871	234254
31871	240889
31871	245445
31871	246548
31871	247238
31871	248883
31871	249226
31871	252291
31871	253053
31871	254727
31871	255118
31871	256639
31871	257036
31871	257307
31871	258988
31871	259762
31871	260054
31871	260407
31871	260813
31871	262135
31871	262978
31871	264539
31871	265063
31871	266676
31871	267241
31871	270196
31871	270688
31871	272346
31871	272890
31871	274418
31871	275080
31871	276747
31871	277212
31871	277497
31871	278142
31871	279812
31871	280253
199	59026
199	232234
232234	199
232234	43707
232234	58179
232234	73902
232234	207290
232234	209390
59026	25389
59026	129690
200	162591
162591	71572
162591	108781
201	32380
201	133797
201	142267
201	145347
201	151939
201	192929
201	213898
201	216849
201	219328
201	226411
201	245015
201	248096
201	250076
201	263333
250076	62687
250076	133797
250076	151939
250076	157414
250076	192929
250076	213898
250076	226411
250076	231927
250076	232415
250076	270200
248096	18716
248096	100511
248096	133797
248096	172305
248096	179251
248096	210896
263333	201
263333	32380
263333	55264
263333	84290
263333	108116
263333	129492
263333	132021
263333	133797
263333	142267
263333	145347
263333	151939
263333	192929
263333	213898
263333	219328
263333	221228
263333	226411
263333	240639
263333	245015
216849	15970
216849	28983
216849	133797
216849	150464
216849	151939
216849	159027
216849	163163
216849	192929
216849	213898
216849	222442
216849	226411
216849	247486
216849	280646
245015	32024
245015	125644
245015	133797
245015	151939
245015	161928
245015	192929
245015	213898
245015	219328
245015	226411
219328	201
219328	32024
219328	39444
219328	55264
219328	74371
219328	125644
219328	125727
219328	129492
219328	132021
219328	133797
219328	142267
219328	151939
219328	166042
219328	167083
219328	173041
219328	178168
219328	192929
219328	198195
219328	206758
219328	210782
219328	213898
219328	215645
219328	221228
219328	226411
219328	240639
219328	245015
219328	263333
219328	268866
219328	270200
142267	28983
142267	32380
142267	55264
142267	133797
142267	145347
142267	151939
142267	161928
142267	192929
142267	213898
142267	219328
142267	221228
142267	226411
142267	245015
142267	248096
32380	4429
32380	37746
32380	132021
32380	133797
32380	145347
32380	151939
32380	190736
32380	192929
32380	213898
32380	226411
202	26274
202	34372
202	81060
202	97327
202	124303
202	164790
202	193462
202	233244
202	254418
254418	34372
254418	148734
254418	194144
254418	252589
233244	14332
233244	24182
233244	27327
233244	142783
233244	183271
233244	204490
233244	227639
233244	245862
193462	22270
193462	25512
193462	29194
193462	77789
193462	87223
193462	92733
193462	93645
193462	98766
193462	113723
193462	137652
193462	157797
193462	166428
193462	168151
193462	169341
193462	186891
193462	190157
193462	191890
193462	209721
193462	213490
193462	219089
193462	226652
193462	242034
193462	247639
193462	256366
193462	259865
193462	279069
164790	804
164790	56111
164790	81060
124303	118233
124303	152003
124303	183790
124303	226411
81060	6139
81060	123628
81060	164790
81060	216380
97327	14332
97327	24182
97327	61021
97327	81149
97327	89286
97327	184477
97327	218941
97327	259651
97327	275835
26274	33752
34372	124819
34372	254418
34372	275330
203	151981
203	179216
203	241454
203	258348
203	267492
179216	203
179216	6381
179216	12975
179216	15508
179216	20127
179216	26211
179216	28549
179216	31196
179216	32104
179216	46292
179216	56212
179216	72108
179216	82468
179216	87658
179216	91988
179216	97975
179216	118728
179216	151981
179216	241454
179216	258348
179216	267492
204	25129
204	44156
204	65222
204	70790
204	118568
204	189919
189919	204
189919	12973
189919	15509
189919	25129
189919	27376
189919	32334
189919	39769
189919	42026
189919	44156
189919	50633
189919	53983
189919	58465
189919	65222
189919	74414
189919	77888
189919	80043
189919	85551
189919	88808
189919	94477
189919	101237
189919	104405
189919	106842
189919	112058
189919	118568
189919	122239
189919	127709
189919	130618
189919	132824
189919	212506
189919	223088
189919	227932
189919	237449
189919	239683
189919	242270
118568	44156
118568	47715
118568	88808
118568	189919
70790	204
70790	47715
70790	95904
70790	135733
44156	80043
44156	115006
44156	118568
44156	189919
65222	204
65222	44156
65222	50633
65222	118568
65222	135733
65222	189919
25129	204
25129	44156
25129	95904
25129	118568
25129	189919
25129	212506
205	3548
205	7328
205	12214
205	17781
205	46199
205	58008
205	58836
205	62478
205	77999
205	87057
205	94466
205	96745
205	120708
205	131718
205	137632
205	147311
205	151784
205	163038
205	163758
205	176334
205	176790
205	181701
205	183004
205	194254
205	200681
205	221087
205	222440
205	241229
205	247241
205	256323
205	259455
205	261469
256323	205
256323	12214
256323	17781
256323	46199
256323	58836
256323	62478
256323	77999
256323	87057
256323	94466
256323	96745
256323	120708
256323	131718
256323	137632
256323	147311
256323	163038
256323	163758
256323	176790
256323	181701
256323	183004
256323	194254
256323	200681
256323	221087
256323	222440
256323	241229
256323	247241
256323	259455
261469	6264
261469	8068
261469	17781
261469	23839
261469	58008
261469	61144
261469	62478
261469	77999
261469	85449
261469	96745
261469	99274
261469	101717
261469	106690
261469	116835
261469	120708
261469	122593
261469	137632
261469	159046
261469	176334
261469	176790
261469	177608
261469	181701
261469	183004
261469	185944
261469	212568
261469	221087
261469	234050
261469	247241
261469	259455
261469	259697
261469	271326
261469	281494
222440	205
222440	8068
222440	12214
222440	17781
222440	19357
222440	46199
222440	58836
222440	62478
222440	77999
222440	87057
222440	94466
222440	96745
222440	107491
222440	120708
222440	131718
222440	137632
222440	147311
222440	153345
222440	163038
222440	163758
222440	176790
222440	181701
222440	183004
222440	194254
222440	200681
222440	221087
222440	225208
222440	235335
222440	239991
222440	241229
222440	247241
222440	256323
222440	259455
241229	205
241229	12214
241229	17781
241229	46199
241229	50957
241229	58836
241229	62478
241229	77999
241229	87057
241229	96745
241229	120708
241229	131718
241229	137632
241229	147311
241229	163038
241229	163758
241229	176790
241229	181701
241229	183004
241229	194254
241229	200681
241229	221087
241229	222440
241229	234585
241229	247241
241229	256323
241229	259455
200681	205
200681	12214
200681	17781
200681	46199
200681	58836
200681	62478
200681	77999
200681	87057
200681	94466
200681	96745
200681	120708
200681	131718
200681	137632
200681	147311
200681	163038
200681	163758
200681	176790
200681	181701
200681	183004
200681	194254
200681	221087
200681	222440
200681	241229
200681	247241
200681	256323
200681	259455
194254	17781
194254	58836
194254	62478
194254	77999
194254	78719
194254	87057
194254	96447
194254	96745
194254	120708
194254	129762
194254	137632
194254	147311
194254	163038
194254	165684
194254	176790
194254	181701
194254	183004
194254	198768
194254	221087
194254	241229
194254	247241
194254	259455
163758	205
163758	12214
163758	17781
163758	46199
163758	58836
163758	62478
163758	76079
163758	77999
163758	87057
163758	94466
163758	96745
163758	120708
163758	131718
163758	137632
163758	147311
163758	163038
163758	176790
163758	181701
163758	183004
163758	194254
163758	200681
163758	221087
163758	222440
163758	241229
163758	247241
163758	256323
163758	259455
176334	17781
176334	57389
176334	58008
176334	62478
176334	77999
176334	96745
176334	105369
176334	106690
176334	117462
176334	120708
176334	137632
176334	137884
176334	176790
176334	178443
176334	181701
176334	183004
176334	212568
176334	221087
176334	240110
